"Handle","Title","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Metafield: product.color [list.single_line_text_field]","Metafield: product.size [list.single_line_text_field]","Metafield: product.fabric [single_line_text_field]","Metafield: product.age_group [single_line_text_field]","Metafield: product.target_gender [single_line_text_field]","Metafield: product.clothing_features [multi_line_text_field]"
"the-knit-bandeau-maxi-white","The knit bandeau maxi - white","Size","XS (4-6)","Color","White","KNIT-BANDEAU-GEN-WHT-XS","[White]","[XS (4-6)]","Knit","Adult","Female",""
"the-knit-bandeau-maxi-white","The knit bandeau maxi - white","Size","S (6-8)","Color","White","KNIT-BANDEAU-GEN-WHT-S","[White]","[S (6-8)]","Knit","Adult","Female",""
"the-knit-bandeau-maxi-white","The knit bandeau maxi - white","Size","M (8-10)","Color","White","KNIT-BANDEAU-GEN-WHT-M","[White]","[M (8-10)]","Knit","Adult","Female",""
"the-knit-bandeau-maxi-white","The knit bandeau maxi - white","Size","L (10-12)","Color","White","KNIT-BANDEAU-GEN-WHT-L","[White]","[L (10-12)]","Knit","Adult","Female",""
"the-knit-bandeau-maxi-white","The knit bandeau maxi - white","Size","XL (12-14)","Color","White","KNIT-BANDEAU-GEN-WHT-XL","[White]","[XL (12-14)]","Knit","Adult","Female",""
"the-knit-bandeau-maxi-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knit-bandeau-maxi-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knit-bandeau-maxi-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-lemon","The knit beaded bikini bottoms - lemon","Size","4","Color","Lemon","KNIT-BEADED-BIK-LEM-4","[Yellow]","[4]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-lemon","The knit beaded bikini bottoms - lemon","Size","6","Color","Lemon","KNIT-BEADED-BIK-LEM-6","[Yellow]","[6]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-lemon","The knit beaded bikini bottoms - lemon","Size","8","Color","Lemon","KNIT-BEADED-BIK-LEM-8","[Yellow]","[8]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-lemon","The knit beaded bikini bottoms - lemon","Size","10","Color","Lemon","KNIT-BEADED-BIK-LEM-10","[Yellow]","[10]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-lemon","The knit beaded bikini bottoms - lemon","Size","12","Color","Lemon","KNIT-BEADED-BIK-LEM-12","[Yellow]","[12]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-lemon","The knit beaded bikini bottoms - lemon","Size","14","Color","Lemon","KNIT-BEADED-BIK-LEM-14","[Yellow]","[14]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue","Size","4","Color","Blue","KNIT-BEADED-BIK-BLU-4","[Blue]","[4]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue","Size","6","Color","Blue","KNIT-BEADED-BIK-BLU-6","[Blue]","[6]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue","Size","8","Color","Blue","KNIT-BEADED-BIK-BLU-8","[Blue]","[8]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue","Size","10","Color","Blue","KNIT-BEADED-BIK-BLU-10","[Blue]","[10]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue","Size","12","Color","Blue","KNIT-BEADED-BIK-BLU-12","[Blue]","[12]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-powder-blue","The knit beaded bikini bottoms - powder blue","Size","14","Color","Blue","KNIT-BEADED-BIK-BLU-14","[Blue]","[14]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","Size","4","Color","White","KNIT-BEADED-BIK-WHT-4","[White]","[4]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","Size","6","Color","White","KNIT-BEADED-BIK-WHT-6","[White]","[6]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","Size","8","Color","White","KNIT-BEADED-BIK-WHT-8","[White]","[8]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","Size","10","Color","White","KNIT-BEADED-BIK-WHT-10","[White]","[10]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","Size","12","Color","White","KNIT-BEADED-BIK-WHT-12","[White]","[12]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","Size","14","Color","White","KNIT-BEADED-BIK-WHT-14","[White]","[14]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-white","The knit beaded bikini bottoms - white","Size","16","Color","White","KNIT-BEADED-BIK-WHT-16","[White]","[16]","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-bottoms-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-lemon","The knit beaded bikini top - lemon","Size","4","Color","Lemon","KNIT-BEADED-BIK-LEM-4-1","[Yellow]","[4]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-lemon","The knit beaded bikini top - lemon","Size","6","Color","Lemon","KNIT-BEADED-BIK-LEM-6-1","[Yellow]","[6]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-lemon","The knit beaded bikini top - lemon","Size","8","Color","Lemon","KNIT-BEADED-BIK-LEM-8-1","[Yellow]","[8]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-lemon","The knit beaded bikini top - lemon","Size","10","Color","Lemon","KNIT-BEADED-BIK-LEM-10-1","[Yellow]","[10]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-lemon","The knit beaded bikini top - lemon","Size","12","Color","Lemon","KNIT-BEADED-BIK-LEM-12-1","[Yellow]","[12]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-lemon","The knit beaded bikini top - lemon","Size","14","Color","Lemon","KNIT-BEADED-BIK-LEM-14-1","[Yellow]","[14]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue","Size","4","Color","Blue","KNIT-BEADED-BIK-BLU-4-1","[Blue]","[4]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue","Size","6","Color","Blue","KNIT-BEADED-BIK-BLU-6-1","[Blue]","[6]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue","Size","8","Color","Blue","KNIT-BEADED-BIK-BLU-8-1","[Blue]","[8]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue","Size","10","Color","Blue","KNIT-BEADED-BIK-BLU-10-1","[Blue]","[10]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue","Size","12","Color","Blue","KNIT-BEADED-BIK-BLU-12-1","[Blue]","[12]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-powder-blue","The knit beaded bikini top - powder blue","Size","14","Color","Blue","KNIT-BEADED-BIK-BLU-14-1","[Blue]","[14]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","Size","4","Color","White","KNIT-BEADED-BIK-WHT-4-1","[White]","[4]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","Size","6","Color","White","KNIT-BEADED-BIK-WHT-6-1","[White]","[6]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","Size","8","Color","White","KNIT-BEADED-BIK-WHT-8-1","[White]","[8]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","Size","10","Color","White","KNIT-BEADED-BIK-WHT-10-1","[White]","[10]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","Size","12","Color","White","KNIT-BEADED-BIK-WHT-12-1","[White]","[12]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","Size","14","Color","White","KNIT-BEADED-BIK-WHT-14-1","[White]","[14]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-white","The knit beaded bikini top - white","Size","16","Color","White","KNIT-BEADED-BIK-WHT-16-1","[White]","[16]","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knit-beaded-bikini-top-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knit-cowl-mini-lemon","The knit cowl mini - lemon","Size","4","Color","Lemon","KNIT-COWL-GEN-LEM-4","[Yellow]","[4]","Knit","Adult","Female",""
"the-knit-cowl-mini-lemon","The knit cowl mini - lemon","Size","6","Color","Lemon","KNIT-COWL-GEN-LEM-6","[Yellow]","[6]","Knit","Adult","Female",""
"the-knit-cowl-mini-lemon","The knit cowl mini - lemon","Size","8","Color","Lemon","KNIT-COWL-GEN-LEM-8","[Yellow]","[8]","Knit","Adult","Female",""
"the-knit-cowl-mini-lemon","The knit cowl mini - lemon","Size","10","Color","Lemon","KNIT-COWL-GEN-LEM-10","[Yellow]","[10]","Knit","Adult","Female",""
"the-knit-cowl-mini-lemon","The knit cowl mini - lemon","Size","12","Color","Lemon","KNIT-COWL-GEN-LEM-12","[Yellow]","[12]","Knit","Adult","Female",""
"the-knit-cowl-mini-lemon","The knit cowl mini - lemon","Size","14","Color","Lemon","KNIT-COWL-GEN-LEM-14","[Yellow]","[14]","Knit","Adult","Female",""
"the-knit-cowl-mini-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-cowl-mini-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-cowl-mini-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knit-cowl-mini-powder-blue","The knit cowl mini - powder blue","Size","4","Color","Blue","KNIT-COWL-GEN-BLU-4","[Blue]","[4]","Knit","Adult","Female",""
"the-knit-cowl-mini-powder-blue","The knit cowl mini - powder blue","Size","6","Color","Blue","KNIT-COWL-GEN-BLU-6","[Blue]","[6]","Knit","Adult","Female",""
"the-knit-cowl-mini-powder-blue","The knit cowl mini - powder blue","Size","8","Color","Blue","KNIT-COWL-GEN-BLU-8","[Blue]","[8]","Knit","Adult","Female",""
"the-knit-cowl-mini-powder-blue","The knit cowl mini - powder blue","Size","10","Color","Blue","KNIT-COWL-GEN-BLU-10","[Blue]","[10]","Knit","Adult","Female",""
"the-knit-cowl-mini-powder-blue","The knit cowl mini - powder blue","Size","12","Color","Blue","KNIT-COWL-GEN-BLU-12","[Blue]","[12]","Knit","Adult","Female",""
"the-knit-cowl-mini-powder-blue","The knit cowl mini - powder blue","Size","14","Color","Blue","KNIT-COWL-GEN-BLU-14","[Blue]","[14]","Knit","Adult","Female",""
"the-knit-cowl-mini-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knit-cowl-mini-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knit-cowl-mini-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knit-cowl-mini-white","The knit cowl mini - white","Size","4","Color","White","KNIT-COWL-GEN-WHT-4","[White]","[4]","Knit","Adult","Female",""
"the-knit-cowl-mini-white","The knit cowl mini - white","Size","6","Color","White","KNIT-COWL-GEN-WHT-6","[White]","[6]","Knit","Adult","Female",""
"the-knit-cowl-mini-white","The knit cowl mini - white","Size","8","Color","White","KNIT-COWL-GEN-WHT-8","[White]","[8]","Knit","Adult","Female",""
"the-knit-cowl-mini-white","The knit cowl mini - white","Size","10","Color","White","KNIT-COWL-GEN-WHT-10","[White]","[10]","Knit","Adult","Female",""
"the-knit-cowl-mini-white","The knit cowl mini - white","Size","12","Color","White","KNIT-COWL-GEN-WHT-12","[White]","[12]","Knit","Adult","Female",""
"the-knit-cowl-mini-white","The knit cowl mini - white","Size","14","Color","White","KNIT-COWL-GEN-WHT-14","[White]","[14]","Knit","Adult","Female",""
"the-knit-cowl-mini-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knit-cowl-mini-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knit-cowl-mini-white","","Size","","Color","white","","[White]","","Knit","Adult","Female",""
"the-knitted-foldover-shorts-lemon","The knitted foldover shorts - lemon","Size","4","Color","Lemon","KNITTED-FOLDOVER-SRT-LEM-4","[Yellow]","[4]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-lemon","The knitted foldover shorts - lemon","Size","6","Color","Lemon","KNITTED-FOLDOVER-SRT-LEM-6","[Yellow]","[6]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-lemon","The knitted foldover shorts - lemon","Size","8","Color","Lemon","KNITTED-FOLDOVER-SRT-LEM-8","[Yellow]","[8]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-lemon","The knitted foldover shorts - lemon","Size","10","Color","Lemon","KNITTED-FOLDOVER-SRT-LEM-10","[Yellow]","[10]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-lemon","The knitted foldover shorts - lemon","Size","12","Color","Lemon","KNITTED-FOLDOVER-SRT-LEM-12","[Yellow]","[12]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-lemon","The knitted foldover shorts - lemon","Size","14","Color","Lemon","KNITTED-FOLDOVER-SRT-LEM-14","[Yellow]","[14]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knitted-foldover-shorts-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knitted-foldover-shorts-lemon","","Size","","Color","lemon","","[Yellow]","","Knit","Adult","Female",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue","Size","4","Color","Blue","KNITTED-FOLDOVER-SRT-BLU-4","[Blue]","[4]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue","Size","6","Color","Blue","KNITTED-FOLDOVER-SRT-BLU-6","[Blue]","[6]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue","Size","8","Color","Blue","KNITTED-FOLDOVER-SRT-BLU-8","[Blue]","[8]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue","Size","10","Color","Blue","KNITTED-FOLDOVER-SRT-BLU-10","[Blue]","[10]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue","Size","12","Color","Blue","KNITTED-FOLDOVER-SRT-BLU-12","[Blue]","[12]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-powder-blue","The knitted foldover shorts - powder blue","Size","14","Color","Blue","KNITTED-FOLDOVER-SRT-BLU-14","[Blue]","[14]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knitted-foldover-shorts-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knitted-foldover-shorts-powder-blue","","Size","","Color","blue","","[Blue]","","Knit","Adult","Female",""
"the-knitted-foldover-shorts-white","The knitted foldover shorts - white","Size","4","Color","White","KNITTED-FOLDOVER-SRT-WHT-4","[White]","[4]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-white","The knitted foldover shorts - white","Size","6","Color","White","KNITTED-FOLDOVER-SRT-WHT-6","[White]","[6]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-white","The knitted foldover shorts - white","Size","8","Color","White","KNITTED-FOLDOVER-SRT-WHT-8","[White]","[8]","Knit","Adult","Female",""
"the-knitted-foldover-shorts-white","The knitted foldover shorts - white","Size","10","Color","White","KNITTED-FOLDOVER-SRT-WHT-10","[White]","[10]","Knit","Adult","Female",""
