"Handle","Title","Status","Variant ID","Variant Title","Variant SKU","Variant Price","Variant Inventory Qty","Option1 Name","Option1 Value","Option2 Name","Option2 Value"
"the-lace-trim-bikini-bottoms-paisley-1","The lace trim bikini bottoms - paisley","active",55517113024898,"XS (4-6) / Paisley","TRIM-BOTTOMS-BIK-XXX-XS","26.00",5,"Size","XS (4-6)","Color","Paisley"
"the-lace-trim-bikini-bottoms-paisley-1","The lace trim bikini bottoms - paisley","active",55517113057666,"S (6-8) / Paisley","TRIM-BOTTOMS-BIK-XXX-S","26.00",0,"Size","S (6-8)","Color","Paisley"
"the-lace-trim-bikini-bottoms-paisley-1","The lace trim bikini bottoms - paisley","active",55517113090434,"M (8-10) / Paisley","TRIM-BOTTOMS-BIK-XXX-M","26.00",0,"Size","M (8-10)","Color","Paisley"
"the-lace-trim-bikini-bottoms-paisley-1","The lace trim bikini bottoms - paisley","active",55517113123202,"L (10-12) / Paisley","TRIM-BOTTOMS-BIK-XXX-L","26.00",0,"Size","L (10-12)","Color","Paisley"
"the-lace-trim-bikini-bottoms-paisley-1","The lace trim bikini bottoms - paisley","active",55517113155970,"XL (12-14) / Paisley","TRIM-BOTTOMS-BIK-XXX-XL","26.00",1,"Size","XL (12-14)","Color","Paisley"
"the-tie-up-sarong-paisley","The tie up sarong - paisley","active",55517128491394,"One size / Paisley","TIE-UP-GEN-PAI-ONESIZE","26.00",85,"Size","One size","Color","Paisley"
"the-underwire-lace-trim-bikini-top-pink-floral","The underwire lace trim bikini top - pink floral","active",56604640543106,"XS (4-6) / Pink Floral","UNDERWIRE-TRIM-BIK-FLO-XS-2","32.00",0,"Size","XS (4-6)","Color","Pink Floral"
"the-underwire-lace-trim-bikini-top-pink-floral","The underwire lace trim bikini top - pink floral","active",56604640575874,"S (6-8) / Pink Floral","UNDERWIRE-TRIM-BIK-FLO-S-2","32.00",0,"Size","S (6-8)","Color","Pink Floral"
"the-underwire-lace-trim-bikini-top-pink-floral","The underwire lace trim bikini top - pink floral","active",56604640608642,"M (8-10) / Pink Floral","UNDERWIRE-TRIM-BIK-FLO-M-2","32.00",0,"Size","M (8-10)","Color","Pink Floral"
"the-underwire-lace-trim-bikini-top-pink-floral","The underwire lace trim bikini top - pink floral","active",56604640641410,"L (10-12) / Pink Floral","UNDERWIRE-TRIM-BIK-FLO-L-2","32.00",0,"Size","L (10-12)","Color","Pink Floral"
"the-underwire-lace-trim-bikini-top-pink-floral","The underwire lace trim bikini top - pink floral","active",56604640674178,"XL (12-14) / Pink Floral","UNDERWIRE-TRIM-BIK-FLO-XL-2","32.00",0,"Size","XL (12-14)","Color","Pink Floral"
"the-lace-trim-bikini-bottoms-pink-floral","The lace trim bikini bottoms - pink floral","active",56604635267458,"XS (4-6) / Pink Floral","TRIM-BOTTOMS-BIK-FLO-XS-1","26.00",4,"Size","XS (4-6)","Color","Pink Floral"
"the-lace-trim-bikini-bottoms-pink-floral","The lace trim bikini bottoms - pink floral","active",56604635300226,"S (6-8) / Pink Floral","TRIM-BOTTOMS-BIK-FLO-S-1","26.00",0,"Size","S (6-8)","Color","Pink Floral"
"the-lace-trim-bikini-bottoms-pink-floral","The lace trim bikini bottoms - pink floral","active",56604635332994,"M (8-10) / Pink Floral","TRIM-BOTTOMS-BIK-FLO-M-1","26.00",0,"Size","M (8-10)","Color","Pink Floral"
"the-lace-trim-bikini-bottoms-pink-floral","The lace trim bikini bottoms - pink floral","active",56604635365762,"L (10-12) / Pink Floral","TRIM-BOTTOMS-BIK-FLO-L-1","26.00",0,"Size","L (10-12)","Color","Pink Floral"
"the-lace-trim-bikini-bottoms-pink-floral","The lace trim bikini bottoms - pink floral","active",56604635398530,"XL (12-14) / Pink Floral","TRIM-BOTTOMS-BIK-FLO-XL-1","26.00",2,"Size","XL (12-14)","Color","Pink Floral"
"the-tie-up-sarong-pink-floral","The tie up sarong - pink floral","active",56604640018818,"One size / Pink Floral","TIE-UP-GEN-FLO-ONESIZE-3","26.00",180,"Size","One size","Color","Pink Floral"
"the-underwire-lace-trim-bikini-top-blue-floral","The underwire lace trim bikini top - blue floral","active",56604640706946,"XS (4-6) / Blue Floral","UNDERWIRE-TRIM-BIK-FLO-XS","32.00",0,"Size","XS (4-6)","Color","Blue Floral"
"the-underwire-lace-trim-bikini-top-blue-floral","The underwire lace trim bikini top - blue floral","active",56604640739714,"S (6-8) / Blue Floral","UNDERWIRE-TRIM-BIK-FLO-S","32.00",0,"Size","S (6-8)","Color","Blue Floral"
"the-underwire-lace-trim-bikini-top-blue-floral","The underwire lace trim bikini top - blue floral","active",56604640772482,"M (8-10) / Blue Floral","UNDERWIRE-TRIM-BIK-FLO-M","32.00",0,"Size","M (8-10)","Color","Blue Floral"
"the-underwire-lace-trim-bikini-top-blue-floral","The underwire lace trim bikini top - blue floral","active",56604640805250,"L (10-12) / Blue Floral","UNDERWIRE-TRIM-BIK-FLO-L","32.00",0,"Size","L (10-12)","Color","Blue Floral"
"the-underwire-lace-trim-bikini-top-blue-floral","The underwire lace trim bikini top - blue floral","active",56604640838018,"XL (12-14) / Blue Floral","UNDERWIRE-TRIM-BIK-FLO-XL","32.00",6,"Size","XL (12-14)","Color","Blue Floral"
"the-lace-trim-bikini-bottoms-blue-floral","The lace trim bikini bottoms - blue floral","active",56604635562370,"XS (4-6) / Blue Floral","TRIM-BOTTOMS-BIK-FLO-XS","26.00",5,"Size","XS (4-6)","Color","Blue Floral"
"the-lace-trim-bikini-bottoms-blue-floral","The lace trim bikini bottoms - blue floral","active",56604635595138,"S (6-8) / Blue Floral","TRIM-BOTTOMS-BIK-FLO-S","26.00",0,"Size","S (6-8)","Color","Blue Floral"
"the-lace-trim-bikini-bottoms-blue-floral","The lace trim bikini bottoms - blue floral","active",56604635627906,"M (8-10) / Blue Floral","TRIM-BOTTOMS-BIK-FLO-M","26.00",6,"Size","M (8-10)","Color","Blue Floral"
"the-lace-trim-bikini-bottoms-blue-floral","The lace trim bikini bottoms - blue floral","active",56604635660674,"L (10-12) / Blue Floral","TRIM-BOTTOMS-BIK-FLO-L","26.00",0,"Size","L (10-12)","Color","Blue Floral"
"the-lace-trim-bikini-bottoms-blue-floral","The lace trim bikini bottoms - blue floral","active",56604635693442,"XL (12-14) / Blue Floral","TRIM-BOTTOMS-BIK-FLO-XL","26.00",0,"Size","XL (12-14)","Color","Blue Floral"
"the-tie-up-sarong-blue-floral","The tie up sarong - blue floral","active",56604640051586,"One size / Blue Floral","TIE-UP-GEN-FLO-ONESIZE-1","26.00",254,"Size","One size","Color","Blue Floral"
"the-lace-trim-bikini-top-lemon-floral","The lace trim triangle top - blue floral","active",56604636545410,"XS (4-6) / Blue Floral","TRIM-TRIANGLE-BIK-FLO-XS-1","30.00",2,"Size","XS (4-6)","Color","Blue Floral"
"the-lace-trim-bikini-top-lemon-floral","The lace trim triangle top - blue floral","active",56604636578178,"S (6-8) / Blue Floral","TRIM-TRIANGLE-BIK-FLO-S-1","30.00",0,"Size","S (6-8)","Color","Blue Floral"
"the-lace-trim-bikini-top-lemon-floral","The lace trim triangle top - blue floral","active",56604636610946,"M (8-10) / Blue Floral","TRIM-TRIANGLE-BIK-FLO-M-1","30.00",0,"Size","M (8-10)","Color","Blue Floral"
"the-lace-trim-bikini-top-lemon-floral","The lace trim triangle top - blue floral","active",56604636643714,"L (10-12) / Blue Floral","TRIM-TRIANGLE-BIK-FLO-L-1","30.00",0,"Size","L (10-12)","Color","Blue Floral"
"the-lace-trim-bikini-top-lemon-floral","The lace trim triangle top - blue floral","active",56604636676482,"XL (12-14) / Blue Floral","TRIM-TRIANGLE-BIK-FLO-XL-1","30.00",0,"Size","XL (12-14)","Color","Blue Floral"
"the-lace-trim-tie-side-bikini-bottoms-blue-floral","The lace trim tie side bikini bottoms - blue floral","active",56604635857282,"XS (4-6) / Blue Floral","TRIM-TIE-BIK-FLO-XS-1","26.00",0,"Size","XS (4-6)","Color","Blue Floral"
"the-lace-trim-tie-side-bikini-bottoms-blue-floral","The lace trim tie side bikini bottoms - blue floral","active",56604635890050,"S (6-8) / Blue Floral","TRIM-TIE-BIK-FLO-S-1","26.00",0,"Size","S (6-8)","Color","Blue Floral"
"the-lace-trim-tie-side-bikini-bottoms-blue-floral","The lace trim tie side bikini bottoms - blue floral","active",56604635922818,"M (8-10) / Blue Floral","TRIM-TIE-BIK-FLO-M-1","26.00",0,"Size","M (8-10)","Color","Blue Floral"
"the-lace-trim-tie-side-bikini-bottoms-blue-floral","The lace trim tie side bikini bottoms - blue floral","active",56604635955586,"L (10-12) / Blue Floral","TRIM-TIE-BIK-FLO-L-1","26.00",0,"Size","L (10-12)","Color","Blue Floral"
"the-lace-trim-tie-side-bikini-bottoms-blue-floral","The lace trim tie side bikini bottoms - blue floral","active",56604635988354,"XL (12-14) / Blue Floral","TRIM-TIE-BIK-FLO-XL-1","26.00",4,"Size","XL (12-14)","Color","Blue Floral"
"the-lace-trim-bikini-top-lemon-floral-1","The lace trim triangle top - lemon floral","active",55518989910402,"XS (4-6) / Lemon floral","TRIM-TRIANGLE-BIK-XXX-XS","30.00",0,"Size","XS (4-6)","Color","Lemon floral"
"the-lace-trim-bikini-top-lemon-floral-1","The lace trim triangle top - lemon floral","active",55518989943170,"S (6-8) / Lemon floral","TRIM-TRIANGLE-BIK-XXX-S","30.00",0,"Size","S (6-8)","Color","Lemon floral"
"the-lace-trim-bikini-top-lemon-floral-1","The lace trim triangle top - lemon floral","active",55518989975938,"M (8-10) / Lemon floral","TRIM-TRIANGLE-BIK-XXX-M","30.00",0,"Size","M (8-10)","Color","Lemon floral"
"the-lace-trim-bikini-top-lemon-floral-1","The lace trim triangle top - lemon floral","active",55518990008706,"L (10-12) / Lemon floral","TRIM-TRIANGLE-BIK-XXX-L","30.00",0,"Size","L (10-12)","Color","Lemon floral"
"the-lace-trim-bikini-top-lemon-floral-1","The lace trim triangle top - lemon floral","active",55518990041474,"XL (12-14) / Lemon floral","TRIM-TRIANGLE-BIK-XXX-XL","30.00",0,"Size","XL (12-14)","Color","Lemon floral"
"the-lace-trim-tie-side-bikini-bottoms-lemon-floral","The lace trim tie side bikini bottoms - lemon floral","active",56604636021122,"XS (4-6) / Lemon Floral","TRIM-TIE-BIK-FLO-XS-2","26.00",0,"Size","XS (4-6)","Color","Lemon Floral"
"the-lace-trim-tie-side-bikini-bottoms-lemon-floral","The lace trim tie side bikini bottoms - lemon floral","active",56604636053890,"S (6-8) / Lemon Floral","TRIM-TIE-BIK-FLO-S-2","26.00",0,"Size","S (6-8)","Color","Lemon Floral"
"the-lace-trim-tie-side-bikini-bottoms-lemon-floral","The lace trim tie side bikini bottoms - lemon floral","active",56604636086658,"M (8-10) / Lemon Floral","TRIM-TIE-BIK-FLO-M-2","26.00",0,"Size","M (8-10)","Color","Lemon Floral"
"the-lace-trim-tie-side-bikini-bottoms-lemon-floral","The lace trim tie side bikini bottoms - lemon floral","active",56604636119426,"L (10-12) / Lemon Floral","TRIM-TIE-BIK-FLO-L-2","26.00",18,"Size","L (10-12)","Color","Lemon Floral"
"the-lace-trim-tie-side-bikini-bottoms-lemon-floral","The lace trim tie side bikini bottoms - lemon floral","active",56604636152194,"XL (12-14) / Lemon Floral","TRIM-TIE-BIK-FLO-XL-2","26.00",4,"Size","XL (12-14)","Color","Lemon Floral"
"the-tie-up-sarong-lemon-floral","The tie up sarong - lemon floral","active",56604640280962,"One size / Lemon Floral","TIE-UP-GEN-FLO-ONESIZE-2","26.00",162,"Size","One size","Color","Lemon Floral"
"the-lace-trim-bikini-top-black-white-floral","The lace trim triangle top - black & white floral","active",56604636709250,"XS (4-6) / Black & White Floral","TRIM-TRIANGLE-BIK-FLO-XS","30.00",2,"Size","XS (4-6)","Color","Black & White Floral"
"the-lace-trim-bikini-top-black-white-floral","The lace trim triangle top - black & white floral","active",56604636742018,"S (6-8) / Black & White Floral","TRIM-TRIANGLE-BIK-FLO-S","30.00",0,"Size","S (6-8)","Color","Black & White Floral"
"the-lace-trim-bikini-top-black-white-floral","The lace trim triangle top - black & white floral","active",56604636774786,"M (8-10) / Black & White Floral","TRIM-TRIANGLE-BIK-FLO-M","30.00",0,"Size","M (8-10)","Color","Black & White Floral"
"the-lace-trim-bikini-top-black-white-floral","The lace trim triangle top - black & white floral","active",56604636807554,"L (10-12) / Black & White Floral","TRIM-TRIANGLE-BIK-FLO-L","30.00",0,"Size","L (10-12)","Color","Black & White Floral"
"the-lace-trim-bikini-top-black-white-floral","The lace trim triangle top - black & white floral","active",56604636840322,"XL (12-14) / Black & White Floral","TRIM-TRIANGLE-BIK-FLO-XL","30.00",0,"Size","XL (12-14)","Color","Black & White Floral"
"the-lace-trim-tie-side-bikini-bottoms-black-white-floral","The lace trim tie side bikini bottoms - black & white floral","active",56604636184962,"XS (4-6) / Black & White Floral","TRIM-TIE-BIK-FLO-XS","26.00",0,"Size","XS (4-6)","Color","Black & White Floral"
"the-lace-trim-tie-side-bikini-bottoms-black-white-floral","The lace trim tie side bikini bottoms - black & white floral","active",56604636217730,"S (6-8) / Black & White Floral","TRIM-TIE-BIK-FLO-S","26.00",0,"Size","S (6-8)","Color","Black & White Floral"
"the-lace-trim-tie-side-bikini-bottoms-black-white-floral","The lace trim tie side bikini bottoms - black & white floral","active",56604636250498,"M (8-10) / Black & White Floral","TRIM-TIE-BIK-FLO-M","26.00",0,"Size","M (8-10)","Color","Black & White Floral"
"the-lace-trim-tie-side-bikini-bottoms-black-white-floral","The lace trim tie side bikini bottoms - black & white floral","active",56604636283266,"L (10-12) / Black & White Floral","TRIM-TIE-BIK-FLO-L","26.00",0,"Size","L (10-12)","Color","Black & White Floral"
"the-lace-trim-tie-side-bikini-bottoms-black-white-floral","The lace trim tie side bikini bottoms - black & white floral","active",56604636316034,"XL (12-14) / Black & White Floral","TRIM-TIE-BIK-FLO-XL","26.00",4,"Size","XL (12-14)","Color","Black & White Floral"
"the-tie-up-sarong-black-white-floral","The tie up sarong - black & white floral","active",56604640313730,"One size / Black & White Floral","TIE-UP-GEN-FLO-ONESIZE","26.00",106,"Size","One size","Color","Black & White Floral"
"the-knot-swimsuit-powder-blue","The knot swimsuit - powder blue","active",55548698591618,"4 / Blue","KNOT-SWIMSUIT-GEN-BLU-4","35.00",11,"Size","4","Color","Blue"
"the-knot-swimsuit-powder-blue","The knot swimsuit - powder blue","active",55548698624386,"6 / Blue","KNOT-SWIMSUIT-GEN-BLU-6","35.00",14,"Size","6","Color","Blue"
"the-knot-swimsuit-powder-blue","The knot swimsuit - powder blue","active",55548698657154,"8 / Blue","KNOT-SWIMSUIT-GEN-BLU-8","35.00",13,"Size","8","Color","Blue"
"the-knot-swimsuit-powder-blue","The knot swimsuit - powder blue","active",55548698689922,"10 / Blue","KNOT-SWIMSUIT-GEN-BLU-10","35.00",7,"Size","10","Color","Blue"
"the-knot-swimsuit-powder-blue","The knot swimsuit - powder blue","active",55548698722690,"12 / Blue","KNOT-SWIMSUIT-GEN-BLU-12","35.00",2,"Size","12","Color","Blue"
"the-knot-swimsuit-powder-blue","The knot swimsuit - powder blue","active",55548698755458,"14 / Blue","KNOT-SWIMSUIT-GEN-BLU-14","35.00",5,"Size","14","Color","Blue"
"the-knot-swimsuit-powder-blue","The knot swimsuit - powder blue","active",55548698788226,"16 / Blue","KNOT-SWIMSUIT-GEN-BLU-16","35.00",5,"Size","16","Color","Blue"
"the-satin-underwire-bikini-top-light-blue","The satin underwire bikini top - light blue","active",55564524487042,"XS (4-6) / Blue","SATIN-UNDERWIRE-BIK-BLU-XS","32.00",5,"Size","XS (4-6)","Color","Blue"
"the-satin-underwire-bikini-top-light-blue","The satin underwire bikini top - light blue","active",55564524519810,"S (6-8) / Blue","SATIN-UNDERWIRE-BIK-BLU-S","32.00",0,"Size","S (6-8)","Color","Blue"
"the-satin-underwire-bikini-top-light-blue","The satin underwire bikini top - light blue","active",55564524552578,"M (8-10) / Blue","SATIN-UNDERWIRE-BIK-BLU-M","32.00",0,"Size","M (8-10)","Color","Blue"
"the-satin-underwire-bikini-top-light-blue","The satin underwire bikini top - light blue","active",55564524585346,"L (10-12) / Blue","SATIN-UNDERWIRE-BIK-BLU-L","32.00",12,"Size","L (10-12)","Color","Blue"
"the-satin-underwire-bikini-top-light-blue","The satin underwire bikini top - light blue","active",55564524618114,"XL (12-14) / Blue","SATIN-UNDERWIRE-BIK-BLU-XL","32.00",4,"Size","XL (12-14)","Color","Blue"
"the-satin-bikini-bottoms-light-blue","The satin bikini bottoms - light blue","active",55564545982850,"XS (4-6) / Blue","SATIN-BOTTOMS-BIK-BLU-XS","26.00",2,"Size","XS (4-6)","Color","Blue"
"the-satin-bikini-bottoms-light-blue","The satin bikini bottoms - light blue","active",55564546015618,"S (6-8) / Blue","SATIN-BOTTOMS-BIK-BLU-S","26.00",0,"Size","S (6-8)","Color","Blue"
"the-satin-bikini-bottoms-light-blue","The satin bikini bottoms - light blue","active",55564546048386,"M (8-10) / Blue","SATIN-BOTTOMS-BIK-BLU-M","26.00",5,"Size","M (8-10)","Color","Blue"
"the-satin-bikini-bottoms-light-blue","The satin bikini bottoms - light blue","active",55564546081154,"L (10-12) / Blue","SATIN-BOTTOMS-BIK-BLU-L","26.00",14,"Size","L (10-12)","Color","Blue"
"the-satin-bikini-bottoms-light-blue","The satin bikini bottoms - light blue","active",55564546113922,"XL (12-14) / Blue","SATIN-BOTTOMS-BIK-BLU-XL","26.00",5,"Size","XL (12-14)","Color","Blue"
"the-satin-underwire-bikini-top-powder-pink","The satin underwire bikini top - powder pink","active",55564550504834,"XS (4-6) / Pink","SATIN-UNDERWIRE-BIK-PNK-XS","32.00",6,"Size","XS (4-6)","Color","Pink"
"the-satin-underwire-bikini-top-powder-pink","The satin underwire bikini top - powder pink","active",55564550537602,"S (6-8) / Pink","SATIN-UNDERWIRE-BIK-PNK-S","32.00",7,"Size","S (6-8)","Color","Pink"
"the-satin-underwire-bikini-top-powder-pink","The satin underwire bikini top - powder pink","active",55564550570370,"M (8-10) / Pink","SATIN-UNDERWIRE-BIK-PNK-M","32.00",1,"Size","M (8-10)","Color","Pink"
"the-satin-underwire-bikini-top-powder-pink","The satin underwire bikini top - powder pink","active",55564550603138,"L (10-12) / Pink","SATIN-UNDERWIRE-BIK-PNK-L","32.00",9,"Size","L (10-12)","Color","Pink"
"the-satin-underwire-bikini-top-powder-pink","The satin underwire bikini top - powder pink","active",55564550635906,"XL (12-14) / Pink","SATIN-UNDERWIRE-BIK-PNK-XL","32.00",4,"Size","XL (12-14)","Color","Pink"
"the-satin-bikini-bottoms-powder-pink","The satin bikini bottoms - powder pink","active",55564552077698,"XS (4-6) / Pink","SATIN-BOTTOMS-BIK-PNK-XS","26.00",4,"Size","XS (4-6)","Color","Pink"
"the-satin-bikini-bottoms-powder-pink","The satin bikini bottoms - powder pink","active",55564552110466,"S (6-8) / Pink","SATIN-BOTTOMS-BIK-PNK-S","26.00",7,"Size","S (6-8)","Color","Pink"
"the-satin-bikini-bottoms-powder-pink","The satin bikini bottoms - powder pink","active",55564552143234,"M (8-10) / Pink","SATIN-BOTTOMS-BIK-PNK-M","26.00",3,"Size","M (8-10)","Color","Pink"
"the-satin-bikini-bottoms-powder-pink","The satin bikini bottoms - powder pink","active",55564552176002,"L (10-12) / Pink","SATIN-BOTTOMS-BIK-PNK-L","26.00",9,"Size","L (10-12)","Color","Pink"
"the-satin-bikini-bottoms-powder-pink","The satin bikini bottoms - powder pink","active",55564552208770,"XL (12-14) / Pink","SATIN-BOTTOMS-BIK-PNK-XL","26.00",5,"Size","XL (12-14)","Color","Pink"
"the-satin-underwire-bikini-top-taupe","The satin underwire bikini top - taupe","active",55564562825602,"XS (4-6) / Taupe","SATIN-UNDERWIRE-BIK-TAU-XS","32.00",0,"Size","XS (4-6)","Color","Taupe"
"the-satin-underwire-bikini-top-taupe","The satin underwire bikini top - taupe","active",55564562858370,"S (6-8) / Taupe","SATIN-UNDERWIRE-BIK-TAU-S","32.00",2,"Size","S (6-8)","Color","Taupe"
"the-satin-underwire-bikini-top-taupe","The satin underwire bikini top - taupe","active",55564562891138,"M (8-10) / Taupe","SATIN-UNDERWIRE-BIK-TAU-M","32.00",0,"Size","M (8-10)","Color","Taupe"
