"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Qty","Variant Grams","Image Src"
"the-floaty-sleeve-crop-top","","","","","","TRUE","Size","8","Color","white","THEFLOATYSLEEVECROPTOP-WHITE-8","28.00","0","0",""
"the-floaty-sleeve-crop-top","","","","","","TRUE","Size","10","Color","white","THEFLOATYSLEEVECROPTOP-WHITE-10","28.00","0","0",""
"the-floaty-sleeve-crop-top","","","","","","TRUE","Size","12","Color","white","THEFLOATYSLEEVECROPTOP-WHITE-12","28.00","2","0",""
"the-floaty-sleeve-crop-top","","","","","","TRUE","Size","14","Color","white","THEFLOATYSLEEVECROPTOP-WHITE-14","28.00","0","0",""
"the-floaty-sleeve-crop-top","","","","","","TRUE","Size","16","Color","white","THEFLOATYSLEEVECROPTOP-WHITE-16","28.00","2","0",""
"the-burnout-maxi-skirt","The fold over burnout maxi skirt","<p data-end=""444"" data-start=""176"">Introducing<strong> </strong>Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p> <p data-end=""709"" data-start=""446"">The Burnout Maxi Skirt captures this spirit with its flowing silhouette and delicate, semi-sheer texture - a romantic essential made for golden hours and beyond. Effortless yet elevated, it’s designed to move with you from sunlit strolls to candlelit dinners.</p> <p data-end=""847"" data-start=""711"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p> <ul> <li>Single layered burnout fabric</li> <li>Stretchy, slip on design</li> <li>Fold over waistband </li> <li>Available in powder blue or cream</li> <li>Wear on its own or part of a set</li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Co ords, Sets, Skirts","TRUE","Size","4","Color","cream","THEBURNOUTMAXISKIRT-CREAM-4","32.00","11","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D30575CB-A0EC-4B81-AFDD-6EBDAEE0AB78.jpg?v=1754711297"
"the-burnout-maxi-skirt","","","","","","TRUE","Size","6","Color","cream","THEBURNOUTMAXISKIRT-CREAM-6","32.00","26","0",""
"the-burnout-maxi-skirt","","","","","","TRUE","Size","8","Color","cream","THEBURNOUTMAXISKIRT-CREAM-8","32.00","3","0",""
"the-burnout-maxi-skirt","","","","","","TRUE","Size","10","Color","cream","THEBURNOUTMAXISKIRT-CREAM-10","32.00","0","0",""
"the-burnout-maxi-skirt","","","","","","TRUE","Size","12","Color","cream","THEBURNOUTMAXISKIRT-CREAM-12","32.00","0","0",""
"the-burnout-maxi-skirt","","","","","","TRUE","Size","14","Color","cream","THEBURNOUTMAXISKIRT-CREAM-14","32.00","1","0",""
"the-burnout-maxi-skirt-powder","The fold over burnout maxi skirt","<p data-start=""176"" data-end=""444"">Introducing<strong> </strong>Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p> <p data-start=""446"" data-end=""709"">The Burnout Maxi Skirt captures this spirit with its flowing silhouette and delicate, semi-sheer texture - a romantic essential made for golden hours and beyond. Effortless yet elevated, it’s designed to move with you from sunlit strolls to candlelit dinners.</p> <p data-start=""711"" data-end=""847"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p> <ul> <li>Single layered burnout fabric</li> <li>Stretchy, slip on design</li> <li>Fold over waist band</li> <li>Available in powder blue or cream</li> <li>Wear on its own or part of a set</li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","","20, Casa del sol, Co ords, Sets, Skirts","TRUE","Size","4","Color","blue","THEBURNOUTMAXISKIRTPOWDER-BLUE-4","32.00","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/9E86D39B-AA92-4657-BFC7-16CE59E2FB59.jpg?v=1754711218"
"the-burnout-maxi-skirt-powder","","","","","","TRUE","Size","6","Color","blue","THEBURNOUTMAXISKIRTPOWDER-BLUE-6","32.00","22","0",""
"the-burnout-maxi-skirt-powder","","","","","","TRUE","Size","8","Color","blue","THEBURNOUTMAXISKIRTPOWDER-BLUE-8","32.00","19","0",""
"the-burnout-maxi-skirt-powder","","","","","","TRUE","Size","10","Color","blue","THEBURNOUTMAXISKIRTPOWDER-BLUE-10","32.00","0","0",""
"the-burnout-maxi-skirt-powder","","","","","","TRUE","Size","12","Color","blue","THEBURNOUTMAXISKIRTPOWDER-BLUE-12","32.00","0","0",""
"the-burnout-maxi-skirt-powder","","","","","","TRUE","Size","14","Color","blue","THEBURNOUTMAXISKIRTPOWDER-BLUE-14","32.00","5","0",""
"the-lace-fitted-trousers","The fold over lace trousers","<p><span class=""s1"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished. Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</span></p> <ul> <li>Ruched side detail</li> <li>Low rise style</li> <li>Stretchy lace fabric, pull on design</li> <li>Fold over waistband</li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Holly is 5’5 and wears a size 4<br>Bust: 32A/B<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","Dresses","Lace, Sets, Trousers","TRUE","Size","4","Color","white","THELACEFITTEDTROUSERS-WHITE-4","30.00","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5B217E32-15E0-456E-AF22-F2E34D3E79A7.jpg?v=1759318264"
"the-lace-fitted-trousers","","","","","","TRUE","Size","6","Color","white","THELACEFITTEDTROUSERS-WHITE-6","30.00","12","0",""
"the-lace-fitted-trousers","","","","","","TRUE","Size","8","Color","white","THELACEFITTEDTROUSERS-WHITE-8","30.00","1","0",""
"the-lace-fitted-trousers","","","","","","TRUE","Size","10","Color","white","THELACEFITTEDTROUSERS-WHITE-10","30.00","1","0",""
"the-lace-fitted-trousers","","","","","","TRUE","Size","12","Color","white","THELACEFITTEDTROUSERS-WHITE-12","30.00","0","0",""
"the-lace-fitted-trousers","","","","","","TRUE","Size","14","Color","white","THELACEFITTEDTROUSERS-WHITE-14","30.00","4","0",""
"the-fold-over-ruffle-shorts","The foldover ruffle shorts","<p><span class=""s1"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished. Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</span></p> <ul> <li class=""li1""> <span>Double layered</span> knitted fabric</li> <li class=""li1"">Fold over waistband</li> <li class=""li1"">Elasticated waistband</li> <li class=""li1"">Small fitting (if inbetween sizes we would recommend sizing up) </li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p class=""p1""><span>Holly is 5’5 and wears a size 4</span><br><span>Bust: 32A/B</span><br><span>Waist: 23’’</span><br><span>Hips: 34’’</span><br><span>Dress size: 4-6</span></p> <p> </p>","Koko Bay","Shorts","Sets, Shorts, Soleil","TRUE","Size","4","Color","beige","THEFOLDOVERRUFFLESHORTS-BEIGE-4","26.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/31571DEA-4BEC-4521-AA56-B37EFC10DDAE.jpg?v=1758875809"
"the-fold-over-ruffle-shorts","","","","","","TRUE","Size","6","Color","beige","THEFOLDOVERRUFFLESHORTS-BEIGE-6","26.00","0","0",""
"the-fold-over-ruffle-shorts","","","","","","TRUE","Size","8","Color","beige","THEFOLDOVERRUFFLESHORTS-BEIGE-8","26.00","0","0",""
"the-fold-over-ruffle-shorts","","","","","","TRUE","Size","10","Color","beige","THEFOLDOVERRUFFLESHORTS-BEIGE-10","26.00","0","0",""
"the-fold-over-ruffle-shorts","","","","","","TRUE","Size","12","Color","beige","THEFOLDOVERRUFFLESHORTS-BEIGE-12","26.00","-1","0",""
"the-fold-over-ruffle-shorts","","","","","","TRUE","Size","14","Color","beige","THEFOLDOVERRUFFLESHORTS-BEIGE-14","26.00","0","0",""
"the-high-neck-bodysuit","The high neck bodysuit","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p> <ul> <li>High neck for a sleek look</li> <li>Pop button fastening at base</li> <li>Soft stretch fabric</li> <li>Figure hugging design</li> <li>Styled with our taupe sequin mini skirt</li> </ul> <p>Mary is 5’4 and wears size xs</p>","Koko Bay","Bodysuit","Christmas, solstice, Tops","TRUE","Size","XS (4-6)","Color","taupe","THEHIGHNECKBODYSUIT-TAUPE-XS46","28.00","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0336.jpg?v=1765989674"
"the-high-neck-bodysuit","","","","","","TRUE","Size","S (6-8)","Color","taupe","THEHIGHNECKBODYSUIT-TAUPE-S68","28.00","5","0",""
"the-high-neck-bodysuit","","","","","","TRUE","Size","M (8-10)","Color","taupe","THEHIGHNECKBODYSUIT-TAUPE-M810","28.00","1","0",""
"the-high-neck-bodysuit","","","","","","TRUE","Size","L (10-12)","Color","taupe","THEHIGHNECKBODYSUIT-TAUPE-L1012","28.00","1","0",""
"the-high-neck-bodysuit","","","","","","TRUE","Size","XL (12-14)","Color","taupe","THEHIGHNECKBODYSUIT-TAUPE-XL1214","28.00","5","0",""
"the-high-neck-bodysuit","","","","","","TRUE","Size","XS (4-6)","Color","blush","THEHIGHNECKBODYSUIT-BLUSH-XS46","28.00","5","0",""
"the-high-neck-bodysuit","","","","","","TRUE","Size","S (6-8)","Color","blush","THEHIGHNECKBODYSUIT-BLUSH-S68","28.00","10","0",""
"the-high-neck-bodysuit","","","","","","TRUE","Size","M (8-10)","Color","blush","THEHIGHNECKBODYSUIT-BLUSH-M810","28.00","3","0",""
"the-high-neck-bodysuit","","","","","","TRUE","Size","L (10-12)","Color","blush","THEHIGHNECKBODYSUIT-BLUSH-L1012","28.00","1","0",""
"the-high-neck-bodysuit","","","","","","TRUE","Size","XL (12-14)","Color","blush","THEHIGHNECKBODYSUIT-BLUSH-XL1214","28.00","3","0",""
"the-high-neck-crop-top","The high neck crop top","<meta charset=""UTF-8""> <p>PRE-FALL: signature sculpt… a collection made from buttery soft, double layered fabric designed to fit you like a glove. A selection of core pieces carefully designed to transition you seamlessly through the seasons that you can rewear and restyle over and over again.</p> <ul> <li>Double layered premium quality fabric</li> <li>High neck design </li> <li>Statement shoulders </li> <li>Super stretchy, slip on design</li> </ul> <p>Perfect for: date night, brunches, cocktails with the girls, holiday evenings and special occasions.</p> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, Co ords, Tops","TRUE","Size","4","Color","white","THEHIGHNECKCROPTOP-WHITE-4","24.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/69301390-EAFD-4DA3-B56B-C7871F074AD1.jpg?v=1754702390"
"the-high-neck-crop-top","","","","","","TRUE","Size","6","Color","white","THEHIGHNECKCROPTOP-WHITE-6","24.00","8","0",""
"the-high-neck-crop-top","","","","","","TRUE","Size","8","Color","white","THEHIGHNECKCROPTOP-WHITE-8","24.00","1","0",""
"the-high-neck-crop-top","","","","","","TRUE","Size","10","Color","white","THEHIGHNECKCROPTOP-WHITE-10","24.00","0","0",""
"the-high-neck-crop-top","","","","","","TRUE","Size","12","Color","white","THEHIGHNECKCROPTOP-WHITE-12","24.00","0","0",""
"the-high-neck-crop-top","","","","","","TRUE","Size","14","Color","white","THEHIGHNECKCROPTOP-WHITE-14","24.00","1","0",""
"the-high-neck-crop-top","","","","","","TRUE","Size","16","Color","white","THEHIGHNECKCROPTOP-WHITE-16","24.00","3","0",""
"the-high-neck-leather-crop-top","The high neck leather crop top","The fit of the season. Made with premium faux leather fabric featuring an ultra chic cut, this is perfect for your next night out and will make sure all heads are on you this party season.<br> <ul> <li>Ruching on both sides<br> </li> <li>High neck style<br> </li> <li>New and improved sizing - true to size</li> <li>Zip up back for ease when putting on/off</li> <li>Vegan faux leather<br> </li> <li>Super stretchy, premium fabric <br> </li> <li>Styled with our matching ruched skirt<br> </li> </ul> <p>Model wears size 6 - height 5'4</p>","Koko Bay","Dresses","40, Christmas, Leather, Sets, Tops","TRUE","Size","4","Color","black","THEHIGHNECKLEATHERCROPTOP-BLACK-4","25.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EF5615B2-8BA0-4CDB-8720-BF40B9D7E52B.jpg?v=1754685409"
"the-high-neck-leather-crop-top","","","","","","TRUE","Size","6","Color","black","THEHIGHNECKLEATHERCROPTOP-BLACK-6","25.00","0","0",""
"the-high-neck-leather-crop-top","","","","","","TRUE","Size","8","Color","black","THEHIGHNECKLEATHERCROPTOP-BLACK-8","25.00","0","0",""
"the-high-neck-leather-crop-top","","","","","","TRUE","Size","10","Color","black","THEHIGHNECKLEATHERCROPTOP-BLACK-10","25.00","1","0",""
"the-high-neck-leather-crop-top","","","","","","TRUE","Size","12","Color","black","THEHIGHNECKLEATHERCROPTOP-BLACK-12","25.00","0","0",""
"the-high-neck-leather-crop-top","","","","","","TRUE","Size","14","Color","black","THEHIGHNECKLEATHERCROPTOP-BLACK-14","25.00","0","0",""
"the-high-neck-leather-crop-top","","","","","","TRUE","Size","16","Color","black","THEHIGHNECKLEATHERCROPTOP-BLACK-16","25.00","0","0",""
"the-high-neck-leather-crop-top-stone","The high neck leather crop top","The fit of the season. Made with premium faux leather fabric featuring an ultra chic cut, this is perfect for your next night out and will make sure all heads are on you this party season.<br> <ul> <li>Ruching on both sides<br> </li> <li>High neck style<br> </li> <li>New and improved sizing - true to size</li> <li>Zip up back for ease when getting it on/off</li> <li>Vegan faux leather<br> </li> <li>Super stretchy, premium fabric <br> </li> <li>Styled with our matching ruched skirt<br> </li> </ul> <p>Model wears size 6 - height 5'4</p>","Koko Bay","Dresses","40, Christmas, Leather, Sets, Tops","TRUE","Size","4","Color","1","THEHIGHNECKLEATHERCROPTOPSTONE-1-4","25.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AA43A9AB-99A1-4506-8848-F1823C0B545B.jpg?v=1754679952"
"the-high-neck-leather-crop-top-stone","","","","","","TRUE","Size","6","Color","1","THEHIGHNECKLEATHERCROPTOPSTONE-1-6","25.00","-1","0",""
"the-high-neck-leather-crop-top-stone","","","","","","TRUE","Size","8","Color","1","THEHIGHNECKLEATHERCROPTOPSTONE-1-8","25.00","0","0",""
"the-high-neck-leather-crop-top-stone","","","","","","TRUE","Size","10","Color","1","THEHIGHNECKLEATHERCROPTOPSTONE-1-10","25.00","9","0",""
"the-high-neck-leather-crop-top-stone","","","","","","TRUE","Size","12","Color","1","THEHIGHNECKLEATHERCROPTOPSTONE-1-12","25.00","3","0",""
"the-high-neck-leather-crop-top-stone","","","","","","TRUE","Size","14","Color","1","THEHIGHNECKLEATHERCROPTOPSTONE-1-14","25.00","1","0",""
"the-high-neck-leather-crop-top-stone","","","","","","TRUE","Size","16","Color","1","THEHIGHNECKLEATHERCROPTOPSTONE-1-16","25.00","2","0",""
"the-high-neck-suede-crop-top","The high neck suede crop top","<p>The fit of the season. Made with premium suede fabric featuring an ultra chic cut, this is perfect for your next night out and will make sure all heads are on you this party season.</p> <ul> <li>Ruching on both sides</li> <li>High neck style</li> <li>Zip up back for ease when putting on/off</li> <li>Premium stretchy suede fabric</li> <li>Styled with our matching ruched skirt</li> <li>Available in khaki &amp; cream</li> </ul> <p><span>Mary is 5’4 and wears size 6</span></p>","Koko Bay","Dresses","40, Christmas, Leather, Sets, Tops","TRUE","Size","4","Color","khaki","THEHIGHNECKSUEDECROPTOP-KHAKI-4","25.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0135.jpg?v=1764263077"
